,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,RenovationQualityRate
4159,150907.6334,810.68,1,2,620.52,7.27,4,11.71,20.82,86.66,1
4160,180417.0395,550.0,3,2,809.64,33.09,6,40.11,44.1,99.9,5
4161,156485.1911,550.0,2,3,977.74,37.72,6,77.72,22.3,95.06,2
4162,227867.0347,1029.81,2,2,24.46,27.11,5,85.69,15.79,96.63,5
4163,190550.1523,657.69,1,4,9.84,18.7,8,67.67,6.7,97.21,1
4164,315696.835,1015.91,3,2,158.02,53.96,6,47.25,13.39,94.24,5
4165,287895.6731,1217.26,4,4,135.46,30.82,6,32.35,6.2,97.01,3
4166,240714.5768,1437.55,1,2,249.77,35.51,7,84.98,14.21,84.28,5
4167,648983.5545,1633.22,3,3,737.41,50.28,8,4.36,1.82,94.02,8
4168,502261.871,1801.97,2,3,816.78,28.16,7,42.65,8.29,90.67,5
4169,273247.2535,1036.2,3,4,200.87,76.02,5,35.33,7.79,95.39,4
4170,288870.6199,953.36,3,2,692.27,17.44,8,68.46,2.89,93.25,5
4171,621710.0892,1583.22,3,5,600.23,14.12,10,19.29,0.89,99.9,5
4172,395658.2952,759.25,2,4,814.23,61.26,5,37.33,32.03,99.9,5
4173,161850.87,550.0,3,2,431.24,20.6,5,44.4,16.91,91.98,4
4174,278642.1448,677.71,2,3,169.54,64.36,5,4.04,36.43,95.65,3
4175,99936.5567,563.33,1,3,268.21,6.64,9,35.55,7.76,96.47,5
4176,360527.6946,1464.41,1,3,557.48,34.62,5,2.19,17.64,87.77,4
4177,563818.5624,829.1,4,3,846.18,17.1,6,44.48,16.35,99.9,6
4178,120515.0697,928.34,2,2,560.91,51.95,6,93.4,21.25,83.87,4
4179,111387.8426,550.0,2,2,406.06,28.88,5,54.2,20.71,96.16,4
4180,520589.6866,1590.37,4,2,935.42,41.33,7,6.28,7.16,94.59,5
4181,298360.0431,1132.92,2,4,262.85,33.43,10,38.15,14.79,99.66,8
4182,165950.2086,1202.15,2,1,1127.32,49.62,6,59.25,17.17,96.15,6
4183,434904.4448,1267.34,2,4,487.7,13.3,7,44.7,4.33,92.73,7
4184,180247.7314,1614.37,1,2,483.68,70.17,6,49.51,16.46,99.9,5
4185,403830.6891,1001.84,3,2,332.49,9.02,9,57.8,7.33,95.6,6
4186,352245.6365,1352.6,2,3,589.73,12.81,7,30.15,24.81,93.06,5
4187,111900.5148,1236.63,2,3,172.51,56.61,9,54.74,23.83,94.2,1
4188,504108.4969,1049.18,3,4,707.58,28.7,8,35.17,13.22,95.43,7
4189,453458.35,1412.25,2,1,777.83,24.89,6,15.21,2.22,92.94,9
4190,217355.5061,1371.91,2,2,906.34,3.62,5,5.79,1.85,86.98,3
4191,452777.9337,1715.76,3,5,75.55,57.25,9,5.49,20.61,87.15,8
4192,148202.4455,550.0,1,2,713.41,41.03,9,12.94,11.16,95.58,2
4193,105508.9037,732.31,2,1,617.27,37.07,7,97.95,4.47,98.74,4
4194,458228.8181,1711.71,1,3,1013.39,41.84,8,64.35,10.14,89.0,4
4195,299089.7759,1052.21,2,3,644.02,36.63,8,60.33,13.81,92.85,4
4197,296219.1147,1358.27,2,3,279.96,24.99,9,74.8,33.43,86.09,6
4198,363679.9014,822.89,3,2,559.66,44.97,5,111.8,23.55,95.37,6
4199,302024.3159,1262.48,3,4,243.41,70.45,10,28.05,35.69,92.22,5
4200,257522.3403,1722.27,1,3,182.64,10.11,10,64.29,19.77,96.03,5
4201,184235.5417,1028.46,1,3,369.83,51.39,5,104.99,24.35,99.9,6
4203,405985.2649,1803.59,5,2,136.85,8.95,8,4.28,10.05,90.99,8
4204,319668.9235,1177.49,1,3,863.48,46.36,5,15.19,5.39,89.91,4
4205,95483.31074,550.0,2,3,227.03,18.48,8,61.32,1.34,90.08,4
4206,188004.8544,1024.61,2,2,1089.41,11.38,6,40.42,25.56,94.72,6
4208,166427.1753,917.3,1,3,588.81,5.74,6,19.86,11.6,93.71,4
4209,354011.8775,1225.4,3,3,740.54,30.86,8,9.14,12.36,97.07,5
4210,156383.6703,550.0,2,3,438.7,0.47,7,30.85,29.77,99.9,4
4211,229456.1673,586.53,1,3,880.07,2.47,6,81.83,16.9,99.9,3
4212,339157.6545,1679.53,2,3,203.13,14.86,9,13.2,12.43,97.33,8
4213,166416.1392,1384.34,2,1,514.0,56.25,4,57.42,2.02,87.3,3
4214,186897.8253,1065.62,1,4,420.97,23.96,5,43.04,7.86,98.35,5
4215,398962.6882,829.74,2,4,740.29,7.17,10,10.99,34.49,95.51,5
4216,184023.9313,1005.49,2,2,330.77,36.35,10,13.63,16.66,96.17,5
4217,227283.5277,898.34,2,3,795.01,10.89,5,3.35,8.39,98.47,5
4218,214792.7871,550.0,4,2,185.8,18.59,9,75.0,23.3,94.46,3
4219,150732.3466,1358.21,1,1,521.29,51.7,3,34.04,14.06,99.61,6
4220,210136.9152,1550.51,2,1,148.42,12.28,6,3.63,0.38,95.53,5
4221,279721.3529,1601.24,1,3,763.98,45.98,7,36.58,13.81,99.9,5
4222,224349.0624,1258.66,1,3,1174.25,62.53,6,71.41,46.7,87.52,2
4223,112111.933,550.0,2,3,329.86,66.59,5,70.71,24.27,91.93,3
4225,507694.0321,1875.77,1,4,300.89,31.67,7,39.17,1.02,97.53,6
4226,344786.63,550.0,1,2,1082.84,16.95,8,57.15,30.86,94.33,2
4227,288276.8444,1863.33,1,3,857.09,4.57,9,3.76,5.98,88.68,8
4228,207393.2342,1558.71,1,1,700.13,35.34,9,18.05,1.07,95.37,3
4229,167602.6345,775.79,1,3,74.17,13.6,6,73.88,5.34,82.24,6
4230,142179.8808,550.0,1,2,1021.63,17.49,5,51.14,14.06,88.45,1
4231,333808.6597,1337.64,4,5,232.02,45.72,10,2.46,5.55,99.9,8
4232,387762.1979,938.79,2,3,1207.74,21.43,6,23.95,20.49,98.0,3
4233,646526.0787,1924.5,5,3,427.88,5.92,9,0.32,31.24,98.73,9
4234,154184.2007,761.29,1,3,880.52,15.3,4,35.64,48.06,84.85,3
4235,310057.0766,1188.75,2,4,463.68,29.64,4,121.67,30.45,93.7,4
4236,317634.0889,1136.5,1,4,257.18,40.28,7,61.91,32.5,89.74,5
4237,87553.43304,921.39,1,2,140.16,49.43,6,70.67,39.13,87.02,4
4238,525363.0919,1117.59,3,5,616.08,34.48,9,80.22,21.81,99.9,7
4239,274644.6068,1341.66,2,3,369.36,42.78,8,14.17,11.28,99.9,5
4240,620090.1414,1993.82,4,3,945.57,15.01,10,19.61,20.04,90.25,7
4241,532855.9444,814.83,3,4,619.33,30.71,8,13.53,12.19,91.23,5
4242,434302.9891,860.5,5,3,358.51,43.81,6,24.19,16.15,81.04,7
4243,214815.5527,895.96,2,3,705.96,2.17,6,55.01,3.77,95.34,7
4244,183678.3238,550.0,3,3,517.85,57.03,5,29.76,7.06,90.42,5
4245,672571.3857,2032.13,3,5,1233.56,61.39,10,23.32,5.39,99.39,8
4246,158142.7112,550.0,2,2,33.57,36.28,5,85.2,15.28,89.68,3
4247,371205.3039,1359.56,2,3,269.28,19.82,8,95.4,4.78,89.82,6
4248,397727.5906,988.67,4,4,790.26,29.59,9,96.99,19.07,94.5,6
4249,397236.8931,1368.21,2,3,64.97,49.94,7,42.88,6.13,90.8,5
4250,234433.7794,725.74,1,3,710.46,23.4,7,42.88,3.28,95.48,5
4251,270841.8469,550.0,2,2,193.2,49.17,4,59.9,8.55,97.0,4
4252,324387.7875,1004.49,3,3,656.32,49.4,6,35.4,25.98,91.36,3
4253,194915.0189,1030.3,2,3,248.55,28.43,5,50.32,1.85,98.05,1
4254,268997.6092,769.22,2,3,253.26,16.83,4,75.27,18.98,86.2,3
4255,339258.4368,1849.9,4,2,620.4,13.23,7,34.48,42.9,92.43,9
4256,208085.2943,1434.69,1,3,566.34,54.15,6,13.7,19.45,87.99,4
4257,409150.0566,1050.81,2,3,864.6,47.92,10,0.17,19.29,89.6,5
4258,291471.0943,1078.38,3,1,188.26,22.28,3,22.3,9.51,92.7,5
4259,391146.0655,729.48,3,4,1005.7,72.4,8,62.93,29.48,95.66,5
4260,704512.7722,1939.46,4,4,845.15,13.31,8,28.38,36.21,91.81,5
4261,133676.534,862.01,2,2,249.1,0.3,9,33.68,4.06,87.54,6
4262,282253.0256,2240.87,1,1,410.31,40.39,6,109.39,26.25,84.87,6
4263,580954.2869,1120.47,3,4,98.32,25.07,6,7.89,6.38,94.42,6
4264,198672.4582,550.0,4,3,172.48,22.98,8,44.76,42.02,90.45,3
4265,155158.3258,690.99,1,2,769.52,63.18,7,22.53,25.81,88.04,1
4266,220315.6302,550.0,2,3,561.33,38.25,5,21.65,25.98,92.83,2
4267,240660.9713,1491.62,1,3,697.87,35.19,4,2.86,2.28,96.1,5
4268,242998.1077,954.69,2,1,686.22,43.88,3,38.87,15.23,80.39,1
4270,506924.7007,1358.29,2,3,825.28,30.44,3,26.15,0.97,88.27,4
4271,379636.3001,1622.22,3,4,116.78,55.16,9,24.19,21.92,99.31,9
4272,407982.6534,1062.68,1,4,748.12,4.62,10,50.69,16.21,95.09,6
4273,270576.0484,550.0,1,4,82.5,2.01,9,25.79,21.11,94.0,7
4274,153869.4399,918.52,1,1,914.78,19.65,4,67.74,30.11,94.24,3
4275,476443.3303,1692.33,4,2,812.38,55.26,9,20.98,4.59,97.43,6
4276,202422.2535,570.34,2,2,436.75,51.91,4,48.41,22.34,95.22,5
4277,380217.0535,965.56,3,4,967.68,61.25,8,21.58,3.76,90.51,5
4278,251127.5689,1092.84,3,3,972.76,25.6,6,42.65,28.11,90.72,4
4279,258536.9667,550.0,3,3,598.72,4.43,9,6.9,35.99,84.48,7
4280,259413.6359,550.0,3,4,240.37,44.36,5,0.76,30.79,87.81,2
4281,368140.5532,1131.08,3,2,127.93,27.75,9,92.66,6.26,88.79,4
4282,218446.7975,838.91,2,1,365.87,38.95,5,55.46,1.36,97.37,5
4283,227843.7879,953.78,2,2,360.56,26.11,5,8.04,28.72,91.76,3
4284,117948.9736,876.96,2,2,340.06,31.79,4,44.25,12.47,86.3,4
4285,267840.791,1139.69,2,3,503.87,49.83,8,81.33,20.79,87.84,3
4286,232474.8527,1382.16,2,3,918.85,13.57,6,0.2,22.35,85.05,6
4287,413664.9046,1376.55,2,3,338.93,56.19,5,42.76,15.96,87.29,6
4288,213944.3293,1281.0,1,2,12.43,18.25,6,18.85,11.84,94.81,3
4289,412716.6364,1113.87,4,5,454.43,36.02,6,77.3,0.82,94.65,4
4290,288038.3703,1196.5,3,3,181.86,34.28,9,10.36,8.77,94.36,10
4291,511448.6747,728.22,4,5,676.73,33.2,10,117.85,24.92,99.9,7
4292,173493.5874,1241.41,1,3,960.46,71.69,6,57.74,27.81,85.02,8
4293,246889.3273,812.79,3,4,548.93,2.81,6,19.15,6.9,99.9,5
4294,291613.4365,1115.77,2,3,706.24,21.84,6,86.79,36.92,94.87,3
4295,202608.9636,1334.82,1,3,153.25,45.04,5,88.77,10.18,92.53,3
4296,256978.3221,680.49,1,3,500.52,35.27,5,0.32,5.76,93.16,3
4297,371188.7216,1379.3,3,3,290.12,3.39,8,9.22,4.97,89.9,6
4298,294577.2724,1482.32,3,2,596.92,34.22,5,87.19,33.43,95.66,7
4299,217705.6329,550.0,1,3,187.18,31.03,3,5.15,20.36,99.9,5
4300,177518.1051,973.81,1,3,615.27,25.84,3,95.66,16.67,86.14,5
4301,498591.0251,787.09,4,3,828.23,12.78,10,1.65,6.05,99.9,5
4302,256574.4397,957.99,3,4,432.24,67.78,9,42.01,4.5,87.48,8
4303,111636.4294,951.87,1,2,414.15,32.25,7,29.56,17.71,87.14,5
4304,337227.3439,1273.93,3,4,765.68,47.48,7,7.22,10.56,99.9,5
4305,189578.0677,624.05,2,2,782.08,47.79,7,83.21,15.85,92.29,8
4306,247749.1269,1062.03,3,4,248.15,35.38,7,28.6,33.31,95.82,6
4307,338560.184,1205.61,2,4,642.57,62.46,10,52.11,23.97,90.69,8
4308,340917.3854,550.0,1,2,288.62,51.03,4,111.13,9.2,94.8,1
4309,259519.9201,1765.71,2,3,67.89,9.51,9,71.44,1.48,89.06,6
4310,241794.3257,1115.74,2,2,363.84,26.52,9,52.99,39.91,92.9,6
4311,160522.178,550.0,2,3,755.12,24.7,6,70.46,13.89,95.6,4
4312,108336.1425,860.71,1,1,546.49,45.9,5,14.68,41.04,92.08,3
4313,499988.5718,1185.62,3,4,464.79,1.92,7,45.66,6.46,99.9,9
4314,182456.2896,550.0,1,4,434.72,25.87,10,14.09,6.6,95.8,1
4315,286553.1414,550.0,4,5,679.11,9.27,10,35.55,29.66,94.17,5
4316,253706.2029,550.0,1,1,88.46,39.1,3,37.71,37.43,85.48,3
4317,404654.1572,550.0,4,3,779.04,43.96,5,9.09,9.03,93.57,6
4318,176492.6957,550.0,1,2,172.25,25.83,6,18.11,10.22,95.01,5
4319,488432.0305,1746.4,5,3,839.8,45.14,9,15.69,12.68,99.9,7
4320,388416.6197,1382.66,3,2,301.07,44.48,7,9.63,11.21,99.9,7
4321,195394.9212,1018.91,2,4,154.35,60.65,4,95.59,35.1,96.77,3
4322,176889.2232,550.0,2,3,214.69,26.01,7,58.66,23.64,95.57,1
4323,145605.9049,550.0,1,2,249.49,14.51,10,39.08,27.23,95.34,5
4324,132388.1021,779.1,1,2,627.22,31.39,3,107.99,41.19,99.9,3
4325,535154.4711,1070.45,3,3,1023.25,19.79,7,55.78,5.05,94.06,4
4326,166410.2939,550.0,1,3,452.06,29.42,7,71.77,26.88,97.86,5
4327,234150.2392,550.0,2,3,243.95,38.1,5,53.54,5.89,92.47,3
4328,188284.0518,550.0,1,2,746.69,44.67,3,70.77,19.7,89.93,2
4329,275840.3174,935.51,2,3,308.27,43.09,6,67.99,45.69,95.75,6
4330,248310.5492,734.98,1,3,349.9,3.66,5,59.1,48.91,95.18,4
4331,146397.9284,603.44,1,3,669.58,32.85,8,27.16,21.44,99.9,6
4332,119164.7362,550.0,1,3,688.51,82.77,2,48.39,6.08,91.59,3
4333,212345.6267,550.0,3,2,492.09,9.62,9,86.06,21.59,95.32,5
4335,330746.0957,1681.2,2,3,265.16,30.33,9,29.81,30.38,89.04,5
4336,448257.7508,769.59,2,3,1003.05,28.25,9,46.89,3.72,97.2,8
4337,356569.8677,1395.58,4,2,299.59,38.98,4,29.73,30.69,92.64,6
4338,165266.5131,561.26,1,2,1131.07,34.14,5,103.38,21.56,96.64,2
4339,262885.2504,926.39,2,2,285.3,28.9,8,32.13,22.3,92.51,4
4340,172946.3162,1259.57,2,2,703.53,27.75,6,27.51,6.05,96.27,6
4341,469389.2362,1865.22,3,3,253.31,3.29,10,28.62,5.95,99.9,8
4342,310474.7768,1818.45,2,3,785.4,25.93,6,60.21,38.22,86.66,7
4343,419687.7832,1823.78,3,3,536.54,26.43,6,65.8,18.41,92.69,5
4344,287733.2059,597.48,3,3,727.3,4.55,8,57.38,27.19,92.13,7
4345,263709.1885,550.0,5,3,388.91,29.48,5,113.37,19.92,91.76,6
4346,487805.8679,585.68,4,4,1039.26,19.57,9,108.79,15.36,97.15,7
4347,429324.1729,639.35,3,4,855.37,48.65,7,55.47,32.34,99.9,5
4348,248247.8271,1261.43,3,1,326.72,52.91,7,33.88,9.32,99.9,5
4349,307165.0681,1477.19,3,3,260.68,28.36,8,125.64,13.22,95.0,5
4350,151390.0694,972.21,1,3,769.51,8.14,7,47.5,10.11,96.21,1
4351,93105.94989,871.09,1,2,351.15,2.13,8,5.13,21.37,94.67,5
4352,384302.9634,1647.88,1,3,605.78,39.02,6,81.17,0.09,96.84,4
4354,221518.9252,1103.66,1,2,463.26,56.37,5,32.24,27.74,92.17,2
4355,176903.5143,780.68,1,4,2.8,38.73,8,11.78,42.23,94.34,4
4356,285174.082,843.91,3,4,782.47,34.3,8,68.35,9.36,97.72,6
4357,286517.6173,550.0,1,2,718.57,78.04,4,118.78,18.31,86.62,1
4358,347975.5257,550.0,1,5,161.74,7.84,8,44.17,17.99,97.31,2
4359,176184.984,1520.84,1,2,69.47,32.04,6,47.77,28.71,91.21,3
4360,179713.0449,550.0,1,3,335.2,16.1,3,111.49,49.25,93.08,1
4361,367815.5967,1830.41,2,2,502.29,58.67,6,49.02,30.05,90.75,6
4362,111532.0583,906.08,1,1,702.68,32.39,6,49.67,33.43,93.47,3
4363,251183.878,732.75,1,4,58.16,14.7,6,71.71,21.54,88.74,4
4364,227345.9975,1068.57,2,3,310.47,17.17,8,32.5,15.93,94.22,7
4365,439405.5189,1260.48,1,4,642.56,40.44,5,13.29,7.23,88.1,4
4366,214391.3055,1283.06,2,3,108.24,51.64,8,50.41,5.6,91.4,5
4367,286044.0372,1143.53,4,2,524.9,42.78,6,45.91,5.3,90.93,7
4368,260667.3151,1366.75,2,2,508.03,43.02,8,106.8,12.3,95.99,5
4369,209297.3314,641.81,2,3,26.55,12.78,8,45.49,19.24,90.43,4
4370,472890.0803,1791.87,4,3,412.07,25.56,9,56.05,52.5,95.79,9
4371,136933.4009,758.38,1,2,265.87,29.55,6,45.44,32.5,94.61,4
4372,521908.9706,1795.97,1,4,678.31,38.08,9,81.08,37.74,99.9,7
4373,383541.8907,550.0,4,4,575.71,23.91,8,7.52,10.24,86.52,5
4374,457222.6993,938.87,3,4,333.4,24.16,9,60.42,19.14,85.86,3
4375,242513.5862,1415.95,3,2,902.29,33.17,6,122.91,5.86,91.41,3
4376,220567.8738,1056.4,3,2,474.16,44.32,5,97.05,27.43,93.99,6
4377,167293.5054,550.0,2,1,684.06,31.58,5,23.43,26.05,88.41,1
4378,349615.9149,550.0,3,3,63.29,32.82,8,60.01,5.14,92.12,5
4379,94117.79348,550.0,1,2,852.75,0.64,8,24.88,31.9,92.53,3
4380,154724.0955,550.0,2,3,448.08,20.53,3,47.05,14.87,96.44,3
4381,219969.8851,1080.68,2,2,872.12,41.76,4,5.22,15.77,89.54,4
4382,105967.4529,811.64,2,1,66.66,23.0,5,9.43,27.28,83.97,4
4383,283060.7469,1210.5,1,3,1246.73,34.55,8,69.62,23.63,90.42,3
4384,578051.277,1302.97,3,4,786.75,47.03,10,56.11,39.79,93.63,8
4385,165611.8879,587.12,2,2,786.47,24.81,4,41.03,25.54,92.74,3
4386,240209.1375,550.0,2,3,203.4,39.48,7,60.06,30.05,99.9,5
4387,182683.8867,1363.61,2,3,530.86,11.04,5,47.99,23.55,88.48,2
4388,362768.9649,911.63,3,3,333.46,15.53,10,15.66,15.63,99.9,7
4390,206292.4974,550.0,1,3,516.57,29.44,5,89.07,23.37,95.53,4
4391,116809.1831,550.0,2,2,125.81,40.41,4,75.29,38.35,82.58,2
4392,251531.1664,550.0,2,3,182.65,35.88,9,56.2,19.66,83.22,5
4393,146453.1937,550.0,1,2,508.93,56.96,6,54.31,13.85,99.9,4
4394,362365.8074,1460.59,2,4,736.07,35.94,6,29.68,20.99,81.23,5
4395,114655.3387,682.66,1,4,549.44,26.78,7,115.33,52.16,95.91,3
4396,172888.1978,550.0,1,3,274.41,4.6,7,25.09,26.43,95.17,6
4397,136195.1048,550.0,2,3,315.86,36.12,5,80.47,8.06,95.96,5
4398,383798.3606,1089.88,2,3,609.84,29.62,7,53.27,0.91,97.11,5
4399,299742.1106,1363.32,2,3,935.92,23.48,8,8.41,9.45,99.9,6
4400,513316.0016,1677.82,2,3,510.87,27.46,10,42.24,13.27,98.55,7
4401,289139.7318,822.85,2,3,522.2,10.27,8,27.43,19.42,96.58,6
4402,269419.3537,799.4,2,3,458.46,0.65,6,81.22,23.08,92.83,3
4403,312442.0943,1163.29,1,3,378.05,37.06,9,15.82,12.68,99.9,8
4405,313652.0388,1229.94,2,2,355.61,27.38,10,72.59,22.76,99.9,8
4406,683500.7185,1808.9,3,3,172.86,43.4,8,62.76,14.09,93.15,7
4407,274638.1222,1154.08,2,3,177.44,4.93,5,79.25,6.45,99.9,6
4408,266190.2215,1038.6,3,2,773.0,45.01,5,40.42,31.22,86.02,4
4409,239850.3375,589.27,2,4,261.54,13.26,8,4.68,12.52,99.13,7
4410,244475.5565,550.0,1,1,616.53,33.6,3,37.35,12.51,92.19,2
4411,396534.8625,1345.99,2,3,210.99,19.19,7,67.57,22.94,90.31,7
4412,368663.1909,1142.79,2,3,96.34,31.04,8,119.28,50.74,93.5,7
4413,362651.1463,1407.32,5,4,468.12,61.82,10,8.08,17.28,98.55,9
4414,149865.9541,831.59,1,3,678.73,13.45,7,5.67,5.51,99.5,8
4415,142999.6151,550.0,1,3,419.54,57.21,3,67.94,21.2,97.79,5
4416,311283.1048,1220.09,4,3,892.81,4.93,9,10.92,14.74,90.46,8
4417,297860.9724,1976.27,1,2,484.51,45.27,8,5.04,0.92,95.04,6
4418,705372.4253,1614.62,3,3,450.9,44.33,6,51.83,18.55,92.28,5
4419,364494.1333,845.58,2,4,741.27,36.34,9,68.76,19.64,94.1,5
4420,470714.7115,893.55,2,4,4.85,21.86,7,48.38,19.29,95.31,1
4421,310573.1299,833.3,1,4,415.2,37.09,6,57.47,11.2,94.76,4
4422,332437.6919,992.53,3,3,505.11,67.92,6,56.51,12.5,94.64,4
4423,313705.9364,1327.56,3,3,723.69,72.13,8,38.93,1.7,93.51,5
4424,118738.0677,703.01,1,2,590.18,25.89,6,84.44,19.2,96.23,4
4425,114903.9616,550.0,2,2,130.27,2.44,7,54.68,26.91,87.55,3
4426,287456.6726,813.44,4,2,924.66,24.72,6,41.72,39.95,93.7,6
4427,335845.5073,550.0,1,2,412.51,45.4,5,111.21,22.47,89.96,3
4428,439672.1542,1117.95,2,3,605.64,11.89,9,12.49,4.12,99.9,6
4429,183107.5642,730.03,2,2,631.71,71.7,7,57.13,26.99,91.6,5
4430,501338.3363,1696.32,1,5,528.83,35.16,10,21.82,21.29,97.16,9
4431,178030.8073,1007.38,1,3,654.26,13.5,7,49.01,20.5,91.54,5
4432,446895.5184,949.45,5,3,540.27,10.59,9,1.02,13.61,91.92,5
4433,89910.43313,591.18,3,1,432.3,14.47,8,22.72,21.14,99.9,3
4434,190679.4116,1572.67,3,1,176.02,3.27,6,123.41,35.23,95.63,5
4436,588398.7508,886.05,3,4,37.09,47.75,7,47.0,6.49,92.88,5
4437,165472.5762,962.42,1,3,318.97,22.09,7,18.1,11.18,99.25,7
4438,239397.9238,1734.13,1,3,483.13,38.08,9,48.66,16.4,95.05,2
4439,418226.226,550.0,1,5,41.14,67.74,6,98.44,41.4,99.0,6
4440,259723.8412,550.0,1,1,883.35,60.5,5,98.99,52.38,87.37,1
4441,645447.0741,1522.38,3,2,155.02,34.47,5,88.49,2.48,96.65,7
4442,262216.334,1198.31,2,2,747.07,41.41,8,96.25,29.13,92.78,6
4443,95067.28153,550.0,1,1,57.27,17.7,6,36.95,12.82,92.44,3
4444,177071.275,550.0,1,1,885.02,62.82,5,84.19,41.49,97.04,2
4445,208326.869,1277.39,1,3,350.4,66.94,9,26.85,4.53,99.9,5
4446,246126.2233,767.17,2,3,398.64,34.73,6,21.4,6.3,97.08,6
4447,430033.2976,1695.41,4,2,892.47,15.13,8,40.56,5.76,99.9,9
4448,206841.4109,550.0,2,4,260.87,32.95,6,0.11,8.0,92.97,3
4449,131050.8324,550.0,2,3,754.57,12.47,9,48.38,23.74,96.6,4
4450,127225.9931,601.72,1,4,651.21,47.53,8,133.43,9.04,89.64,7
4451,301692.7603,1288.75,3,4,768.81,17.19,10,64.51,6.83,92.93,8
4452,394821.0768,1199.42,3,4,752.48,63.52,7,111.68,0.39,91.47,10
4453,306732.7233,1618.08,1,2,694.75,14.36,7,63.0,10.78,99.9,4
4454,215665.2148,1278.89,1,3,754.9,33.99,6,61.85,0.73,86.26,6
4455,178537.8948,608.77,1,4,127.34,35.08,7,121.15,18.79,99.64,2
4456,561136.6102,1287.6,2,4,730.59,37.77,7,23.06,17.31,89.98,6
4457,253203.9042,554.8,4,2,640.68,41.62,7,35.01,0.59,86.36,2
4458,252533.7874,550.0,2,1,184.95,42.87,5,79.8,26.56,88.51,3
4459,229928.759,550.0,2,4,814.66,17.2,5,132.41,11.99,91.31,3
4460,180416.2472,1018.92,1,1,1069.2,60.88,4,78.78,39.49,96.42,4
4461,124403.889,1038.58,1,2,280.62,45.26,2,10.67,36.82,96.08,3
4462,325140.5748,1297.26,1,5,524.32,21.06,6,47.93,1.34,95.0,4
4463,100335.4517,550.0,3,2,854.8,47.34,5,14.06,0.1,94.07,5
4464,416898.1012,1415.76,2,4,880.55,7.43,9,117.42,15.96,96.15,5
4465,260661.6555,1454.19,2,4,599.84,51.1,7,101.47,7.77,95.25,3
4466,301411.1411,811.2,3,3,396.22,49.6,6,39.27,29.12,94.42,5
4467,100174.4082,1029.9,2,1,1071.09,34.01,5,27.01,25.25,89.98,4
4468,260289.4025,1168.53,2,2,723.13,46.7,6,59.15,16.33,99.9,2
4469,170926.4381,1246.47,2,2,877.54,28.34,5,6.63,3.02,94.13,4
4470,550696.1107,1414.69,3,2,828.03,35.25,4,40.62,2.14,94.52,5
4471,134910.6406,682.2,1,3,916.07,7.85,6,29.74,15.17,86.76,2
4472,282190.943,690.82,2,5,983.03,50.05,10,25.08,1.17,96.46,6
4473,197516.8211,858.42,1,3,520.16,51.26,6,89.94,16.26,95.9,6
4474,254588.0358,1581.07,3,3,885.17,25.67,10,33.39,7.31,96.54,6
4475,714083.0738,1532.97,2,4,807.16,65.69,8,28.3,9.39,96.73,5
4476,269500.4758,550.0,3,4,720.95,35.34,10,45.91,10.92,99.9,8
4477,166627.0444,550.0,1,2,109.9,31.68,3,99.72,11.05,99.55,1
4478,662675.9344,1591.14,3,4,853.09,40.4,10,1.58,12.52,99.9,7
4479,145622.0632,558.05,1,3,723.46,4.77,4,38.62,17.18,93.07,1
4480,217815.5226,1068.13,3,2,588.7,33.42,8,5.59,27.87,90.14,8
4481,101049.8755,1160.18,1,2,397.18,31.83,5,68.72,49.47,93.25,4
4482,363769.477,1341.95,2,5,563.23,20.14,10,3.43,10.24,98.17,7
4483,371066.234,1264.65,2,3,810.31,34.81,3,36.49,5.54,89.65,6
4484,470229.3206,1620.46,4,3,709.5,12.67,7,53.19,7.02,99.9,9
4485,155752.5599,550.0,2,2,302.87,46.87,4,42.09,34.3,95.89,2
4486,313710.4687,688.68,2,4,708.18,40.08,9,24.33,38.13,99.9,7
4487,201087.8037,1003.05,2,3,823.62,4.05,9,46.51,0.21,98.88,6
4488,188525.5716,986.38,1,2,72.66,49.75,9,58.57,27.96,97.75,5
4489,148678.0634,871.97,1,3,585.06,43.3,8,65.52,14.88,91.65,4
4490,142984.178,550.0,2,3,164.88,38.5,5,109.05,25.7,95.18,1
4491,208095.515,752.32,2,2,260.31,58.86,4,16.69,11.85,93.61,4
4492,274890.2237,1094.63,1,3,1085.71,54.08,4,52.65,14.2,92.44,4
4493,168745.4268,979.38,1,2,311.11,21.42,6,26.79,11.65,96.84,3
4494,194271.1537,808.87,2,2,4.56,57.33,7,35.23,31.87,99.9,6
4495,213942.7096,550.0,1,4,91.33,30.39,7,38.93,1.26,85.09,3
4496,95433.65204,550.0,1,4,615.37,53.65,8,57.29,47.7,92.17,6
4497,273232.6509,776.93,1,1,472.79,4.44,4,34.78,17.72,99.9,6
4498,129968.5095,943.64,1,2,464.64,0.66,7,11.5,27.34,95.9,3
4499,255381.687,1254.08,1,3,552.58,16.5,7,54.59,29.88,89.44,5
4500,329824.8013,1114.74,1,3,392.83,22.19,5,24.38,1.21,92.41,5
4501,476500.8692,1177.78,1,4,246.38,27.96,6,32.57,16.32,90.85,6
4502,294615.7695,1153.94,1,3,623.5,41.97,5,52.03,18.11,96.75,4
4503,184883.8949,925.5,2,2,821.07,2.5,7,25.04,17.66,88.6,3
